Player,Tier,Team,GP,W,L,bc_name,bc_games,shooting_pct,score,boost_per_min,avg_boost,boost_stolen,pct_zero_boost,avg_speed,pct_supersonic,pct_high_air,dist_to_ball,pct_offensive_third,demos_inflicted,demos_taken,win_pct
GreenSleeves,Premier,Super Clusters,28,15,13,GreenSleeves,28,32.890125285714284,334.07142857142856,421.79432142857144,43.94250614285714,731.5,14.702309285714287,1556.1643857142856,16.043703857142855,4.949009714285715,2912.2745,23.84302242857143,1.1785714285714286,1.0714285714285714,0.5357142857142857
nickm,Elite,Raptors,29,10,19,nickm,29,16.098100344827586,321.48275862068965,412.5398427586207,46.22375427586206,471.79310413793104,15.775871793103446,1501.0514689655172,11.057980465517243,5.360355286206897,2786.1122482758615,21.782396034482762,1.103448275862069,1.2758620620689654,0.3448275862068966
GrandPlat,Master,Nightmare,27,12,15,GrandPlat,27,29.564159999999994,344.37037111111107,386.1671666666667,47.14971992592592,477.3703703703704,10.67664762962963,1490.5353925925929,13.685406555555554,4.239481370370371,2809.7583037037034,18.60366540740741,0.5555555592592593,1.3703703703703705,0.4444444444444444
Wafe,Elite,Pixel Picassos,28,12,16,Wafe,28,34.66141014285714,331.2857142857143,430.7062885714286,47.27104728571429,582.4285714285714,12.851238142857142,1477.815514285714,12.542849714285714,5.680223257142857,2857.941457142857,18.982077571428572,1.0357142857142858,1.0,0.42857142857142855
kareemostyle,Veteran,Pushwalkers,27,14,13,kareemostyle,27,23.04023162962963,342.55555592592594,411.15523962962965,48.38110496296296,495.74074074074076,15.528207333333333,1554.517737037037,14.256145962962963,4.680855262962963,2864.6886888888894,21.914931777777777,1.3703703703703705,1.1111111111111112,0.5185185185185185
tokyo.,Premier,Gummy Bears,24,15,9,tokyo.,24,26.75213666666667,384.75,390.171515,49.755385499999996,600.125,9.380924499999999,1513.3764833333335,13.863421,6.053633850000001,2641.3218166666666,21.990231499999997,1.4583333333333333,1.5833333333333333,0.625
Lorak,Challenger,Spearmint,22,11,11,Lorak,22,35.804196363636365,419.6818181818182,361.5176509090909,46.922439363636364,518.6818227272727,8.214014127272726,1491.5769863636363,11.775821181818184,3.112877713636364,3193.7972999999997,18.62628113636364,1.7272727272727273,0.7272727318181819,0.5
pois6k,Contender,Legionarii,24,15,9,pois6k,23,43.745818565217384,379.9130434782609,358.19948260869563,46.29771852173913,408.7826086956522,10.423380865217391,1476.3414956521738,8.821747482608696,3.3291604521739133,3082.738534782609,21.263262869565217,0.9565217391304348,1.0869565260869565,0.625
zl Mango lz,Prospect,Tomcats,22,11,11,zl Mango lz,22,38.340548363636366,418.59090909090907,399.9046836363637,52.814707681818184,434.59090909090907,11.541883386363637,1512.5989045454546,14.549686272727273,4.213484213636364,2992.57935,18.32032381818182,0.9090909090909091,1.0454545545454546,0.5
Animosity,Prospect,Merchants,24,16,8,Animosity,24,37.619582666666666,382.8333333333333,384.1423683333333,46.870184,459.4583333333333,10.764490866666668,1537.9839166666663,11.214448083333332,3.7897690166666664,2795.121316666667,21.403343166666662,0.5416666666666666,1.0833333333333333,0.6666666666666666
MoonKnight2,Contender,Zorillas,31,21,10,MoonKnight2,31,21.054786838709678,296.32258,297.96829322580646,50.22667690322581,410.58064451612904,7.733366374193547,1406.6154645161291,6.075911412903225,2.471235606451613,3345.041109677419,18.937334903225807,0.7096774225806451,0.612903226451613,0.6774193548387096
junior1000gsxr,Rival,Demo Chasers,32,16,16,junior1000gsxr,32,17.705853125,286.71875,400.88808375,45.360313375,493.03125,20.443405374999998,1510.68905,14.001300625,3.4122834,3020.1264625,19.346855875000003,2.25,1.0,0.5
Medicmac121,Amateur,Bombers,28,14,14,MedicMac121,28,54.591836428571426,327.67857142857144,460.5540292857143,44.81314099999999,545.5714285714286,21.036952321428572,1516.0079214285713,12.928591785714286,2.26750995,3108.6038000000003,22.16377621428571,1.1071428571428572,0.8928571428571429,0.5
Swanny2.0,Challenger,Shade,26,11,15,Swanny2.0,26,36.438198923076925,352.69230807692304,391.4105230769231,55.31996846153846,459.84615692307693,9.859199326923077,1463.5037692307692,12.350532,5.544549311538461,2987.663761538461,17.78760823076923,0.8846153884615385,0.5000000015384616,0.4230769230769231
River.,Elite,Great Whites,27,13,14,River.,12,24.490740333333335,387.3333333333333,389.91861,54.05729399999999,558.75,10.274124666666667,1587.2935,14.812550166666666,4.783059633333333,2910.300033333333,22.053247999999996,1.6666666666666667,1.25,0.48148148148148145
MeOnDisplay,Prospect,Honey Badgers,26,16,10,MeOnDisplay,26,42.04129246153846,350.0,356.3383588461539,51.90002888461538,500.6923076923077,7.626042534615384,1449.4655769230772,8.483290692307692,2.8020027423076925,3136.6973038461538,16.877220961538463,0.7307692346153847,0.9230769307692307,0.6153846153846154
vBoostedv,Contender,Kappa,32,14,18,vBoostedv,32,33.07088668749999,284.03125,312.66047875,54.26136925,419.9375,6.783853087500001,1465.1894000000002,10.495215250000001,2.9842630375,3246.6886375,19.938922125,0.59375,0.5,0.4375
Saucy Rexy,Master,Eastern Brown,26,10,16,Saucy Rexy,26,39.65021907692307,349.3076907692308,344.7813457692307,51.017214,569.6923076923077,10.28182766923077,1516.1708884615384,12.257128769230771,5.323745757692308,2961.207053846154,19.71113676923077,0.6923077007692306,0.9230769153846154,0.38461538461538464
ShyIsEepy,Elite,Legati,25,13,12,ShyIsEepy,25,29.81702736,362.72,403.296072,50.14873856,472.0,10.445147947999999,1543.5063999999998,13.582607359999999,4.821787624000001,2981.265248,20.775601159999997,0.68,1.0,0.52
Vortex3524,Challenger,Scarabs,24,10,14,Vortex3524,24,40.83333266666667,377.7083333333333,313.1878933333333,46.766961333333334,381.9166666666667,7.952653583333333,1406.8949333333333,5.920832016666666,4.121349266666667,3054.8620166666665,19.806594333333333,0.5833333333333334,1.2083333333333333,0.4166666666666667
princedre.,Challenger,Chromatic Chaos,27,13,14,princedre.,27,38.148148222222225,335.37037111111107,350.2850222222222,55.932198888888884,459.8888896296296,7.094932555555555,1495.3109222222222,7.7249077999999995,3.062424259259259,2758.835259259259,22.83044107407407,0.8518518518518519,1.0740740814814815,0.48148148148148145
Kflip11,Prospect,Roly Polies,26,15,11,Kflip11,26,41.030764000000005,347.46153846153845,340.0708592307692,50.07440169230769,468.34615384615387,10.561650615384615,1516.3293461538462,11.832952538461539,3.429383507692308,3243.327738461538,22.387934461538464,0.38461538461538464,0.9615384615384616,0.5769230769230769
BlueCrimsonJR,Amateur,Garlic Knots,27,12,15,BlueCrimsonJR,27,33.13439066666666,333.8888888888889,430.10722666666663,49.90841203703704,535.2962962962963,12.495641592592593,1529.1309185185185,12.253534518518517,1.9110990481481482,3235.2579666666666,20.28292822222222,1.3333333333333333,1.111111111851852,0.4444444444444444
Millk_Kup,Elite,Goliaths,23,15,8,Millk_Kup,23,39.113495826086954,391.3043469565218,420.88622521739126,49.06267665217392,534.913044347826,17.353248391304348,1468.6596391304347,12.670119217391303,4.85510112173913,2957.2399999999993,17.963474782608696,1.2608695652173914,1.4782608652173912,0.6521739130434783
7aco104,Challenger,Meat Lovers,29,15,14,7aco104,29,27.829986103448274,310.03448206896553,404.16107724137936,42.63264089655173,477.1034489655172,16.105011344827584,1536.9277068965516,13.984191172413793,4.231090786206897,2789.1569137931033,20.609823034482762,0.965517248275862,0.6206896551724138,0.5172413793103449
QuaviusProd,Contender,Whiff Shots,25,11,14,QuaviusProd,25,32.60317536,358.4800004,397.472564,48.707250359999996,400.32000239999996,15.487859999999998,1423.58144,9.424300244,3.375145156,2996.2115079999994,17.74259536,1.16000002,1.1600000008,0.44
dinnindu,Challenger,Warthogs,27,7,20,DinninDu,27,30.756568296296294,331.85185185185185,350.7541659259259,41.378969999999995,432.44444444444446,13.241570555555557,1418.433985185185,8.833593214814815,2.4592396370370375,3161.4157703703704,18.813006148148148,1.0,1.1851851666666666,0.25925925925925924
Smyte.,Veteran,Praetoriani,24,16,8,Smyte.,24,21.0160675,372.3333333333333,396.38865333333337,49.4169,606.5,12.408685916666668,1556.85905,14.772622499999999,5.058945166666667,2977.2109,23.480274833333336,1.2083333333333333,0.625,0.6666666666666666
Ander,Amateur,Surprise,30,15,15,Ander,29,35.79937406896551,302.9655175862069,284.6356472413793,52.566788034482755,505.1379344827587,8.92873667586207,1330.4885034482757,4.390861906896553,2.393738093103448,3162.9648241379314,22.30122179310345,1.1724138006896554,0.8620689627586207,0.5
Jnx-me,Veteran,Sons of Ares,26,14,12,Jnx-me,26,32.54578738461538,342.0,454.3692369230769,48.98542215384615,592.1923076923077,14.934396384615386,1567.6807538461542,19.335206461538462,6.15226866923077,3071.197430769231,20.725205,1.2307692307692308,0.9230769230769231,0.5384615384615384
sl33pwa1ker.,Elite,Orochi,22,14,8,sl33pwa1ker.,18,34.391533555555554,364.22222222222223,359.53917,49.797148222222226,425.3888888888889,9.977516222222222,1461.2939111111111,10.00519511111111,5.1722610444444435,2658.574133333333,19.560253,0.6666666666666666,1.1666666666666667,0.6363636363636364
Shraggaholic,Contender,Mustangs,31,21,10,Shraggaholic,31,25.133361419354838,286.32258,311.9594877419355,50.02692632258064,437.0967709677419,7.374078748387097,1354.5162612903227,6.493064412903226,2.1292528483870967,3122.8955161290323,18.225223967741936,1.645161293548387,1.3225806451612903,0.6774193548387096
Canadian Things,Premier,Peppermint,31,10,21,Canadian Things,11,19.090909363636364,278.36363454545454,356.6610309090909,46.38407327272727,608.9090818181818,10.259902272727272,1463.7807272727273,8.817630454545453,5.9445062,2878.7449636363635,23.357863272727272,1.1818182,2.1818181727272727,0.3225806451612903
D0peyFsh,Contender,Jellyfish,30,16,14,D0peyFsh,30,35.776445933333335,295.0000013333333,353.86802233333333,52.52234769999999,439.5666673333333,11.1333919,1469.8015533333332,9.9026624,3.21704515,3052.2020166666666,21.293408933333335,0.8333333399999999,0.8666666673333334,0.5333333333333333
xTiTax_,Prospect,Spastics,28,15,13,xTiTax_,28,24.655612714285716,315.92857142857144,315.32130464285717,51.44009664285715,368.35714285714283,7.596738278571428,1404.865985714286,8.68275490357143,3.3825440214285716,3151.2393178571433,20.011002464285713,0.7142857257142856,0.9285714435714285,0.5357142857142857
Murleaux,Veteran,Praetoriani,24,14,10,Murleaux,24,29.306526166666668,368.375,436.50861166666664,47.911771166666675,589.25,14.880886083333332,1499.2278,11.815178333333334,5.053092933333334,2837.8633166666673,20.077717833333335,0.7083333333333334,1.375,0.5833333333333334
JazzMagic.,Rival,Dice,24,7,17,JazzMagic.,24,36.656261125,368.12499916666667,343.46160041666667,51.49562716666667,490.208325,7.26755295,1487.8891874999997,11.500954375,3.55257005,2909.9727583333333,22.58763383333334,0.5416666708333333,1.1666666666666667,0.2916666666666667
GIANT-LION-BIRD,Challenger,Threshers,28,12,16,GIANT-LION-BIRD,28,27.64378457142857,315.2857142857143,451.7768385714285,44.628100857142854,663.3928571428571,15.224886714285716,1612.2532714285715,18.010004142857145,3.461254657142857,3237.620571428571,21.66437657142857,1.4642857142857142,0.9285714285714286,0.42857142857142855
DQ.,Master,Diplomats,20,11,9,DQ.,20,45.5555546,441.15,415.17651400000005,49.4976632,589.75,12.444512,1550.1883999999998,17.508111200000002,5.689934200000001,2911.27478,21.6964394,1.3,1.05,0.55
Cognitixn,Rival,Barracudas,23,14,9,Cognitixn,23,33.017127565217386,383.47826000000003,394.9186295652174,53.51888930434784,491.7391304347826,9.229209260869565,1488.060304347826,11.559963826086959,3.117602426086956,2986.8996521739127,21.754936391304348,0.8260869565217391,1.173913043478261,0.6086956521739131
JonathanVanDyk,Prospect,Turbulence,28,10,18,JonathanVanDyk,28,25.362811857142855,314.32142857142856,357.610855,48.413907142857134,390.89285714285717,12.707873642857143,1444.9732285714285,9.850177392857143,2.7374441142857147,3211.718171428571,15.690555785714286,0.35714285714285715,0.5714285714285714,0.35714285714285715
Slinkxyz,Rival,Whisker Goblins,24,10,14,Slinkxyz,24,35.150081166666666,366.6666666666667,443.1319083333333,49.79871883333334,529.2083333333334,14.370123833333333,1585.3463666666667,15.500461666666666,5.259126183333334,3092.5968666666668,21.557873,0.8333333333333334,0.6666666666666666,0.4166666666666667
Ziffy,Veteran,Fer-de-Lance,29,10,19,Ziffy,29,22.97208524137931,302.8620682758621,399.9390468965517,46.44571334482758,515.0,12.192733310344828,1485.2567999999999,11.04475948275862,4.526968634482759,2961.8476551724143,20.91428203448276,0.7931034482758621,0.51724138,0.3448275862068966
Treefrog,Prospect,Red Legion,28,17,11,Treefrog,28,43.012543,313.42857142857144,404.5605371428572,50.55299728571429,488.85714285714283,14.252084642857142,1570.805957142857,14.415609857142858,3.1715641000000003,3233.214742857143,20.580128142857145,0.9285714285714286,1.1428571428571428,0.6071428571428571
Hawkish,Elite,Basilisks,28,19,9,Hawkish,28,28.18609964285714,313.32142857142856,322.73706714285714,48.63342357142858,388.64285714285717,7.4894017,1461.3930285714284,8.107844585714286,3.732437242857143,2836.621071428571,20.783252571428573,0.42857142857142855,1.1785714285714286,0.6785714285714286
exo.$,Prospect,Dark Matter,28,12,16,exo.$,28,21.471649000000003,312.39285714285717,330.66317857142855,52.30393742857143,526.3571428571429,7.353599100000001,1510.5090857142857,13.421426142857142,4.519100700000001,2914.644571428572,23.80421828571428,1.3928571428571428,1.0357142857142858,0.42857142857142855
bestpickle,Contender,Gallery Guild,24,13,11,bestpickle,24,44.83580716666666,364.0416666666667,329.21568333333335,51.07003783333334,430.2916666666667,7.847666283333333,1407.24575,7.686371583333333,4.03975475,2998.2868833333328,20.615073833333337,0.5416666666666666,0.8333333333333334,0.5416666666666666
R1NZEY,Veteran,FA,25,10,15,R1NZEY,28,35.99206335714286,335.89285642857146,499.11355,51.14713903571429,669.8214285714286,17.14372892857143,1648.6594964285716,23.211327964285715,4.194911089285713,2966.5683928571425,22.232827392857143,1.2142857142857142,1.1428571428571428,0.4
Unc_Rez,Prospect,Koala Bears,28,15,13,Unc_Rez,28,30.42207764285714,311.82142857142856,386.434415,51.26732007142858,526.2500014285714,13.680349500000002,1448.897525,9.51485680357143,3.964149042857143,3056.983928571429,20.49724492857143,0.9642857178571429,0.8928571464285715,0.5357142857142857
xNerdyGamer,Contender,Fingus No Legs,28,18,10,xNerdyGamer,32,32.112331937499995,335.78125,324.46397625,52.84087325000001,373.65625,6.936054775,1424.6244,7.510422287499999,3.0227684625,3145.9098125000005,18.918506999999998,1.15625,0.625,0.6428571428571429
Bieles,Prospect,Tanuki,26,16,10,Bieles,26,34.15590884615385,335.11538538461537,312.01848192307693,54.749183615384624,387.8076953846154,8.33092855,1428.0106269230769,7.818409973076924,3.271320969230769,3149.2205846153843,19.008484615384614,0.615384623076923,0.7307692423076924,0.6153846153846154
Dofrl,Prospect,Hostile Takeover,25,17,8,Dofrl,25,27.871148320000003,348.24000079999996,295.06757960000004,54.249791720000005,354.19999920000004,7.254127487999999,1384.704176,6.5827918,3.71146884,3062.7718639999994,17.3508174,0.36,1.000000008,0.68
dvorl.ttv,Elite,Despair,28,15,13,dvorl.ttv,28,34.9489795,310.82142857142856,356.3418910714286,48.9818315,489.28571714285715,9.509320264285716,1550.3322714285714,15.934677214285715,5.021718957142857,3150.1621750000004,20.126008821428574,1.285714292857143,1.107142865,0.5357142857142857
DaZed.Purity,Prospect,Spastics,28,14,14,DaZed.Purity,28,31.067940857142855,310.60714357142854,357.9818092857143,49.44914853571429,448.25,12.380858785714285,1475.7378035714285,11.1210275,4.265658253571429,2861.658867857143,21.131795500000003,0.7857142899999999,0.8214285757142857,0.5
depressed vibez,Veteran,Double Commit,25,11,14,depressed vibez,26,26.355311615384615,353.96153846153845,403.89309307692304,47.136163615384625,483.2692307692308,15.439774653846154,1516.658884615385,11.532632115384615,4.960608546153846,2765.508957692308,22.78450596153846,0.38461538461538464,1.5000000076923077,0.44
Smoky.,Prospect,Piranhas,26,11,15,Smoky.,26,31.777966461538462,334.4999992307693,410.4080984615385,54.670717038461525,486.69230692307696,10.425273923076926,1500.1671038461539,12.466019807692307,3.5329989000000004,3042.050642307692,18.32792723076923,1.2307692315384615,1.1923077,0.4230769230769231
dyl,Challenger,Stingrays,24,10,14,dyl,24,31.986531166666666,361.6666666666667,394.0984833333334,51.314125999999995,581.0833333333334,11.459302833333332,1468.7925666666667,11.000450250000002,4.208490816666667,2849.6808166666665,22.314261000000002,0.8333333333333334,0.875,0.4166666666666667
Makaveli,Veteran,Pump and Dump,26,11,15,Makaveli,26,26.556776307692306,333.8076923076923,327.6695323076923,48.18462584615384,470.4230769230769,10.85058073076923,1470.9849384615384,12.954426846153845,4.2506785076923075,2921.473953846154,21.220432153846158,0.5769230769230769,0.9230769230769231,0.4230769230769231
Chiharu6503,Rival,Genasi,24,13,11,Chiharu6503,24,25.48280425,360.66666416666664,359.1839845833333,48.87209420833333,335.99999916666667,12.041686979166668,1484.5094875000002,13.786013666666667,3.881673583333333,2863.310625,18.69977033333333,1.1666666591666666,1.0416666791666667,0.5416666666666666
Ryan,Prospect,Ankle Biters,27,9,18,Ryan,27,37.71364418518518,320.48148148148147,398.49897999999996,48.15239088888888,455.037037037037,15.459843777777778,1465.6753333333331,14.998014740740743,3.0303801703703703,3089.953537037037,15.682380703703707,1.2962962888888887,0.5925925925925926,0.3333333333333333
